time,open,high,low,close,volume
2024-01-23 22:15:00,1.0755,1.07582,1.0753,1.07548,4177
2024-01-23 22:30:00,1.07543,1.07553,1.07532,1.07539,1232
2024-01-23 22:45:00,1.07509,1.07525,1.07499,1.07515,1322
2024-01-23 23:00:00,1.07616,1.07638,1.07608,1.07634,3084
2024-01-23 23:15:00,1.07591,1.07607,1.07565,1.07577,1519
2024-01-23 23:30:00,1.07584,1.07597,1.07582,1.07596,3914
2024-01-23 23:45:00,1.07611,1.07613,1.07599,1.07611,1825
2024-01-24 00:00:00,1.07608,1.0763,1.0759,1.07606,3027
2024-01-24 00:15:00,1.07582,1.07618,1.07578,1.07598,431
2024-01-24 00:30:00,1.07555,1.07567,1.07544,1.07555,771
2024-01-24 00:45:00,1.0761,1.07637,1.0759,1.07596,644
2024-01-24 01:00:00,1.07608,1.07633,1.07569,1.07598,4773
2024-01-24 01:15:00,1.07618,1.07658,1.0761,1.0764,4828
2024-01-24 01:30:00,1.07579,1.0762,1.07556,1.0759,296
2024-01-24 01:45:00,1.07588,1.07605,1.07583,1.07599,4289
2024-01-24 02:00:00,1.07622,1.07641,1.07607,1.07607,3504
2024-01-24 02:15:00,1.07593,1.07597,1.07586,1.07596,1043
2024-01-24 02:30:00,1.0754,1.07557,1.07535,1.07553,1797
2024-01-24 02:45:00,1.07554,1.07585,1.0752,1.0756,3459
2024-01-24 03:00:00,1.07511,1.07516,1.07489,1.07509,831
2024-01-24 03:15:00,1.0753,1.07543,1.07504,1.07533,442
2024-01-24 03:30:00,1.07541,1.07557,1.07516,1.07539,4434
2024-01-24 03:45:00,1.07522,1.07557,1.07512,1.07519,1853
2024-01-24 04:00:00,1.07557,1.07561,1.07544,1.07556,4492
2024-01-24 04:15:00,1.07545,1.07549,1.07532,1.07548,2569
2024-01-24 04:30:00,1.07546,1.07565,1.07544,1.07558,922
2024-01-24 04:45:00,1.07562,1.07574,1.07548,1.07572,4399
2024-01-24 05:00:00,1.07597,1.07617,1.07575,1.07606,1202
2024-01-24 05:15:00,1.07572,1.07586,1.07552,1.07576,4944
2024-01-24 05:30:00,1.07575,1.07602,1.07554,1.07568,3217
2024-01-24 05:45:00,1.07588,1.07595,1.07587,1.07591,1858
2024-01-24 06:00:00,1.07579,1.0761,1.07564,1.07591,4879
2024-01-24 06:15:00,1.07641,1.07642,1.07593,1.07625,1071
2024-01-24 06:30:00,1.07665,1.07672,1.07636,1.07654,4520
2024-01-24 06:45:00,1.07631,1.07641,1.07621,1.0763,321
2024-01-24 07:00:00,1.07659,1.07668,1.07659,1.07662,1253
2024-01-24 07:15:00,1.07649,1.0768,1.07636,1.07678,1426
2024-01-24 07:30:00,1.07688,1.0769,1.07669,1.07671,603
2024-01-24 07:45:00,1.07745,1.07753,1.07711,1.07724,4939
2024-01-24 08:00:00,1.07777,1.07781,1.07769,1.07779,976
2024-01-24 08:15:00,1.07846,1.07856,1.07818,1.07836,162
2024-01-24 08:30:00,1.0778,1.0782,1.07777,1.07797,1121
2024-01-24 08:45:00,1.07785,1.07789,1.07754,1.07787,4723
2024-01-24 09:00:00,1.07755,1.07793,1.07734,1.07782,2625
2024-01-24 09:15:00,1.07773,1.07783,1.07729,1.07751,2951
2024-01-24 09:30:00,1.07759,1.07773,1.07754,1.07761,4028
2024-01-24 09:45:00,1.07764,1.07771,1.07754,1.07761,122
2024-01-24 10:00:00,1.07781,1.07813,1.07777,1.07801,4312
2024-01-24 10:15:00,1.07803,1.07832,1.07794,1.07825,3479
2024-01-24 10:30:00,1.07817,1.07831,1.07797,1.07828,837
2024-01-24 10:45:00,1.07813,1.07814,1.0779,1.07792,898
2024-01-24 11:00:00,1.07819,1.07845,1.07811,1.07825,349
2024-01-24 11:15:00,1.07841,1.07848,1.07838,1.07842,791
2024-01-24 11:30:00,1.07853,1.07857,1.0784,1.07851,3884
2024-01-24 11:45:00,1.07853,1.07866,1.07822,1.07849,2457
2024-01-24 12:00:00,1.07889,1.07903,1.07883,1.07885,3381
2024-01-24 12:15:00,1.07885,1.07905,1.07864,1.07883,1588
2024-01-24 12:30:00,1.07867,1.07891,1.07846,1.07854,3618
2024-01-24 12:45:00,1.07875,1.07886,1.0787,1.07876,2834
2024-01-24 13:00:00,1.07913,1.07935,1.07899,1.07906,3397
2024-01-24 13:15:00,1.07922,1.0796,1.0789,1.07937,3683
2024-01-24 13:30:00,1.0791,1.07937,1.07901,1.07926,624
2024-01-24 13:45:00,1.07886,1.07891,1.07855,1.0786,362
2024-01-24 14:00:00,1.07831,1.07853,1.07825,1.07849,2806
2024-01-24 14:15:00,1.07831,1.07833,1.0782,1.07827,3761
2024-01-24 14:30:00,1.07854,1.07866,1.07832,1.0784,260
2024-01-24 14:45:00,1.07882,1.07893,1.07874,1.07876,4622
2024-01-24 15:00:00,1.07839,1.07849,1.07835,1.07836,2308
2024-01-24 15:15:00,1.07818,1.07836,1.07806,1.0783,2694
2024-01-24 15:30:00,1.07821,1.0784,1.07808,1.07836,4930
2024-01-24 15:45:00,1.07796,1.07825,1.07781,1.07798,3335
2024-01-24 16:00:00,1.07849,1.0789,1.07838,1.07872,633
2024-01-24 16:15:00,1.07878,1.07901,1.07867,1.07882,3231
2024-01-24 16:30:00,1.07885,1.07904,1.07859,1.07889,915
2024-01-24 16:45:00,1.07992,1.08006,1.0797,1.07986,4777
2024-01-24 17:00:00,1.07958,1.07972,1.07952,1.07961,1599
2024-01-24 17:15:00,1.07958,1.0798,1.07934,1.07954,2468
2024-01-24 17:30:00,1.07993,1.0801,1.07959,1.07976,220
2024-01-24 17:45:00,1.07955,1.07984,1.07952,1.07972,1243
2024-01-24 18:00:00,1.07978,1.07981,1.07941,1.07969,4528
2024-01-24 18:15:00,1.07957,1.07968,1.07933,1.07962,324
2024-01-24 18:30:00,1.07998,1.08014,1.07976,1.07978,4570
2024-01-24 18:45:00,1.0802,1.08029,1.08015,1.08017,4782
2024-01-24 19:00:00,1.07988,1.07989,1.07941,1.07961,1300
2024-01-24 19:15:00,1.08001,1.08009,1.07998,1.08005,4503
2024-01-24 19:30:00,1.08028,1.08029,1.08009,1.08014,350
2024-01-24 19:45:00,1.0801,1.08037,1.0797,1.08004,2230
2024-01-24 20:00:00,1.07971,1.07981,1.0797,1.07973,3016
2024-01-24 20:15:00,1.07949,1.07952,1.07939,1.07943,4252
2024-01-24 20:30:00,1.07953,1.07978,1.07903,1.07909,310
2024-01-24 20:45:00,1.07956,1.07961,1.07939,1.07957,867
2024-01-24 21:00:00,1.07949,1.07959,1.07942,1.0795,2553
2024-01-24 21:15:00,1.07951,1.07955,1.07932,1.07935,1392
2024-01-24 21:30:00,1.07904,1.07906,1.07891,1.07896,1454
2024-01-24 21:45:00,1.07889,1.07898,1.0788,1.07887,3312
2024-01-24 22:00:00,1.07937,1.07964,1.07892,1.07908,509
2024-01-24 22:15:00,1.07958,1.07981,1.07957,1.07961,824
2024-01-24 22:30:00,1.07919,1.07935,1.07914,1.07917,4620
2024-01-24 22:45:00,1.07887,1.07894,1.07874,1.07881,4631
2024-01-24 23:00:00,1.07924,1.07929,1.0789,1.07895,3870
2024-01-24 23:15:00,1.07892,1.07907,1.0786,1.07872,1588
2024-01-24 23:30:00,1.0786,1.07876,1.07848,1.07871,2418
2024-01-24 23:45:00,1.0784,1.07864,1.07817,1.07851,3616
2024-01-25 00:00:00,1.07802,1.0782,1.078,1.07817,195
2024-01-25 00:15:00,1.07813,1.07826,1.07806,1.07815,3012
2024-01-25 00:30:00,1.07802,1.07807,1.07783,1.07791,4578
2024-01-25 00:45:00,1.07826,1.07853,1.07803,1.0784,1918
2024-01-25 01:00:00,1.07822,1.07844,1.07819,1.07829,436
2024-01-25 01:15:00,1.07794,1.07811,1.07793,1.07805,4418
2024-01-25 01:30:00,1.07833,1.0784,1.07791,1.0781,619
2024-01-25 01:45:00,1.07869,1.07872,1.07858,1.07866,2133
2024-01-25 02:00:00,1.0784,1.0786,1.07807,1.0783,1775
2024-01-25 02:15:00,1.07778,1.07795,1.07773,1.07788,103
2024-01-25 02:30:00,1.0779,1.07826,1.07748,1.0776,4657
2024-01-25 02:45:00,1.07736,1.07737,1.0772,1.07724,1456
2024-01-25 03:00:00,1.07768,1.07797,1.07768,1.07768,2247
2024-01-25 03:15:00,1.0773,1.0775,1.07729,1.07745,1683
2024-01-25 03:30:00,1.07734,1.07746,1.07726,1.0773,617
2024-01-25 03:45:00,1.07766,1.07771,1.07733,1.0776,635
2024-01-25 04:00:00,1.07788,1.07811,1.07787,1.07803,4577
2024-01-25 04:15:00,1.07799,1.07813,1.07755,1.07778,3382
2024-01-25 04:30:00,1.07759,1.07764,1.07746,1.07751,2318
2024-01-25 04:45:00,1.0776,1.07775,1.07733,1.07742,2774
2024-01-25 05:00:00,1.07755,1.07779,1.07709,1.07735,4572
2024-01-25 05:15:00,1.07779,1.07793,1.07754,1.07783,4865
2024-01-25 05:30:00,1.07776,1.07793,1.07744,1.0778,3222
2024-01-25 05:45:00,1.07759,1.07769,1.07728,1.07737,4919
2024-01-25 06:00:00,1.07774,1.07793,1.0777,1.0778,1204
2024-01-25 06:15:00,1.07807,1.07831,1.07786,1.07809,4013
2024-01-25 06:30:00,1.0781,1.07812,1.07782,1.07812,464
2024-01-25 06:45:00,1.07819,1.0783,1.07799,1.07825,606
2024-01-25 07:00:00,1.07836,1.07856,1.07831,1.07831,3334
2024-01-25 07:15:00,1.0778,1.07808,1.0776,1.07795,1130
2024-01-25 07:30:00,1.07799,1.07813,1.07789,1.07801,3204
2024-01-25 07:45:00,1.07768,1.07769,1.07735,1.07753,2566
2024-01-25 08:00:00,1.07729,1.07752,1.07718,1.0774,484
2024-01-25 08:15:00,1.07708,1.07722,1.07685,1.07706,4660
2024-01-25 08:30:00,1.07733,1.07744,1.077,1.07711,3670
2024-01-25 08:45:00,1.07729,1.07732,1.07721,1.07725,3570
2024-01-25 09:00:00,1.07677,1.07706,1.07659,1.07693,339
2024-01-25 09:15:00,1.07662,1.07673,1.07637,1.07642,1908
2024-01-25 09:30:00,1.07666,1.07682,1.07649,1.07662,2086
2024-01-25 09:45:00,1.07665,1.07689,1.07655,1.07677,1171
2024-01-25 10:00:00,1.07654,1.07685,1.07634,1.07677,543
2024-01-25 10:15:00,1.07615,1.07632,1.07604,1.07618,539
2024-01-25 10:30:00,1.0764,1.07671,1.07614,1.07669,1070
2024-01-25 10:45:00,1.07708,1.07719,1.07677,1.07703,3607
2024-01-25 11:00:00,1.07742,1.07762,1.07735,1.07758,1200
2024-01-25 11:15:00,1.07756,1.07785,1.0775,1.07764,1548
2024-01-25 11:30:00,1.07786,1.07828,1.0775,1.07778,4223
2024-01-25 11:45:00,1.07775,1.07786,1.0776,1.07766,591
2024-01-25 12:00:00,1.07755,1.07792,1.07748,1.07791,4923
2024-01-25 12:15:00,1.07734,1.07736,1.07714,1.07725,1147
2024-01-25 12:30:00,1.07709,1.07746,1.07681,1.0774,3035
2024-01-25 12:45:00,1.07686,1.07695,1.07653,1.07679,3754
2024-01-25 13:00:00,1.07715,1.07742,1.07707,1.07724,3581
2024-01-25 13:15:00,1.07684,1.07728,1.0768,1.07717,4431
2024-01-25 13:30:00,1.07724,1.0775,1.07714,1.07726,3623
2024-01-25 13:45:00,1.07725,1.07742,1.07705,1.07724,493
2024-01-25 14:00:00,1.07729,1.07732,1.07705,1.07709,2268
2024-01-25 14:15:00,1.07737,1.07752,1.07722,1.07749,2005
2024-01-25 14:30:00,1.07718,1.07719,1.07671,1.07687,2298
2024-01-25 14:45:00,1.07712,1.07721,1.07701,1.07714,3109
2024-01-25 15:00:00,1.07687,1.07704,1.07679,1.07681,728
2024-01-25 15:15:00,1.07686,1.07748,1.07672,1.07724,3765
2024-01-25 15:30:00,1.07717,1.07735,1.07699,1.07701,4124
2024-01-25 15:45:00,1.07696,1.07725,1.07693,1.07706,3691
2024-01-25 16:00:00,1.07724,1.07744,1.07718,1.07736,1462
2024-01-25 16:15:00,1.07671,1.07672,1.07642,1.07655,3208
2024-01-25 16:30:00,1.0762,1.07647,1.07609,1.07622,203
2024-01-25 16:45:00,1.07627,1.07635,1.07616,1.07631,3270
2024-01-25 17:00:00,1.07652,1.07688,1.07651,1.07681,1692
2024-01-25 17:15:00,1.07696,1.077,1.07691,1.07694,4567
2024-01-25 17:30:00,1.07713,1.07714,1.07705,1.07714,1980
2024-01-25 17:45:00,1.07708,1.07716,1.07689,1.07714,950
2024-01-25 18:00:00,1.07701,1.07703,1.07687,1.077,2447
2024-01-25 18:15:00,1.07708,1.07708,1.07657,1.07697,2384
2024-01-25 18:30:00,1.07702,1.07735,1.07676,1.07687,3602
2024-01-25 18:45:00,1.07661,1.07681,1.07648,1.07675,640
2024-01-25 19:00:00,1.07628,1.07636,1.07603,1.07633,977
2024-01-25 19:15:00,1.07646,1.07658,1.07645,1.07656,2725
2024-01-25 19:30:00,1.07604,1.07642,1.07594,1.07622,4215
2024-01-25 19:45:00,1.07631,1.07632,1.076,1.07615,4752
2024-01-25 20:00:00,1.07565,1.07587,1.07516,1.07542,599
2024-01-25 20:15:00,1.07578,1.07618,1.07547,1.07571,4026
2024-01-25 20:30:00,1.07588,1.07619,1.07583,1.07601,2005
2024-01-25 20:45:00,1.07592,1.07605,1.0759,1.07604,3223
2024-01-25 21:00:00,1.07572,1.07593,1.07565,1.07584,4660
2024-01-25 21:15:00,1.07575,1.07591,1.07556,1.07562,4753
2024-01-25 21:30:00,1.07606,1.07614,1.07585,1.07601,4603
2024-01-25 21:45:00,1.07604,1.07604,1.0757,1.07585,4741
2024-01-25 22:00:00,1.07633,1.07665,1.0761,1.07656,4835
2024-01-25 22:15:00,1.07596,1.0761,1.07593,1.07606,1058
2024-01-25 22:30:00,1.07607,1.07613,1.07605,1.07612,4376
2024-01-25 22:45:00,1.0757,1.07581,1.07538,1.07563,4260
2024-01-25 23:00:00,1.07562,1.07579,1.07532,1.07555,4039
2024-01-25 23:15:00,1.07507,1.0753,1.07481,1.07523,1651
2024-01-25 23:30:00,1.07504,1.07523,1.07489,1.07497,2027
2024-01-25 23:45:00,1.07555,1.07562,1.07535,1.0754,796
2024-01-26 00:00:00,1.07505,1.07519,1.07482,1.07484,4608
2024-01-26 00:15:00,1.07509,1.0752,1.07498,1.07513,4922
2024-01-26 00:30:00,1.07492,1.07513,1.07467,1.07468,238
2024-01-26 00:45:00,1.07462,1.07469,1.07444,1.07445,2385
2024-01-26 01:00:00,1.07501,1.07537,1.07487,1.07524,710
2024-01-26 01:15:00,1.07509,1.07538,1.07489,1.07504,3294
2024-01-26 01:30:00,1.07526,1.07529,1.07498,1.07519,3138
2024-01-26 01:45:00,1.07543,1.07549,1.07517,1.07541,1941
2024-01-26 02:00:00,1.0757,1.0757,1.07547,1.0756,3367
2024-01-26 02:15:00,1.07581,1.07603,1.07539,1.07561,3945
2024-01-26 02:30:00,1.07611,1.07639,1.07598,1.07634,1694
2024-01-26 02:45:00,1.07599,1.07607,1.07575,1.07578,4476
2024-01-26 03:00:00,1.07592,1.07611,1.07573,1.07585,3861
2024-01-26 03:15:00,1.07612,1.0763,1.0759,1.07609,4360
2024-01-26 03:30:00,1.07625,1.07651,1.07577,1.07639,4075
2024-01-26 03:45:00,1.07651,1.07657,1.0762,1.07646,3612
2024-01-26 04:00:00,1.07688,1.07704,1.07673,1.07689,3188
2024-01-26 04:15:00,1.07675,1.07686,1.0765,1.07683,1187
2024-01-26 04:30:00,1.07646,1.07656,1.07598,1.07615,4376
2024-01-26 04:45:00,1.07666,1.0768,1.0765,1.07651,744
2024-01-26 05:00:00,1.07669,1.07669,1.07636,1.07666,3119
2024-01-26 05:15:00,1.07643,1.07687,1.0764,1.07672,4281
2024-01-26 05:30:00,1.07643,1.07677,1.07626,1.07642,839
2024-01-26 05:45:00,1.07642,1.07649,1.0763,1.07636,711
2024-01-26 06:00:00,1.07682,1.07695,1.07672,1.07681,2396
2024-01-26 06:15:00,1.07685,1.07722,1.07678,1.07709,2281
2024-01-26 06:30:00,1.07708,1.07716,1.07695,1.07707,4913
2024-01-26 06:45:00,1.07718,1.07726,1.07705,1.07724,2265
2024-01-26 07:00:00,1.0769,1.07735,1.07684,1.07721,4634
2024-01-26 07:15:00,1.07751,1.07761,1.0772,1.07748,2712
2024-01-26 07:30:00,1.07684,1.07691,1.07652,1.07671,1134
2024-01-26 07:45:00,1.07647,1.07664,1.07636,1.07652,247
2024-01-26 08:00:00,1.07632,1.07651,1.07625,1.07649,2903
2024-01-26 08:15:00,1.07628,1.07648,1.07603,1.07613,1214
2024-01-26 08:30:00,1.07607,1.07636,1.07584,1.07601,4687
2024-01-26 08:45:00,1.07623,1.07643,1.07598,1.07608,578
2024-01-26 09:00:00,1.07589,1.07614,1.07563,1.07605,1597
2024-01-26 09:15:00,1.07595,1.07615,1.07588,1.07605,3538
2024-01-26 09:30:00,1.07606,1.07642,1.07572,1.07626,3156
2024-01-26 09:45:00,1.076,1.0761,1.07592,1.0761,583
2024-01-26 10:00:00,1.07558,1.07603,1.07538,1.07592,3899
2024-01-26 10:15:00,1.07573,1.07584,1.07571,1.07579,1623
2024-01-26 10:30:00,1.07608,1.07619,1.07584,1.07597,3709
2024-01-26 10:45:00,1.07631,1.07647,1.0763,1.07641,680
2024-01-26 11:00:00,1.0766,1.07681,1.07659,1.07662,4063
2024-01-26 11:15:00,1.07654,1.07678,1.07648,1.07655,4230
2024-01-26 11:30:00,1.07604,1.0761,1.07591,1.07596,1959
2024-01-26 11:45:00,1.07575,1.076,1.0756,1.07592,4958
2024-01-26 12:00:00,1.07581,1.07584,1.0757,1.07579,4975
2024-01-26 12:15:00,1.07617,1.07661,1.07616,1.07623,821
2024-01-26 12:30:00,1.07648,1.07683,1.0764,1.07676,3984
2024-01-26 12:45:00,1.07671,1.07686,1.07661,1.07674,679
2024-01-26 13:00:00,1.07644,1.07657,1.07629,1.07655,3403
2024-01-26 13:15:00,1.07664,1.07673,1.07638,1.07651,3048
2024-01-26 13:30:00,1.07643,1.0765,1.07622,1.0763,1340
2024-01-26 13:45:00,1.07629,1.07634,1.07602,1.07631,3666
2024-01-26 14:00:00,1.07576,1.07612,1.0757,1.07608,2159
2024-01-26 14:15:00,1.07623,1.07651,1.07604,1.07629,1548
2024-01-26 14:30:00,1.0761,1.0762,1.07584,1.07607,2540
2024-01-26 14:45:00,1.07626,1.07635,1.07613,1.0763,3749
2024-01-26 15:00:00,1.07593,1.07631,1.07589,1.076,3778
2024-01-26 15:15:00,1.07547,1.0756,1.07537,1.0755,1787
2024-01-26 15:30:00,1.07674,1.07683,1.07648,1.07651,2830
2024-01-26 15:45:00,1.0764,1.07655,1.0762,1.07647,2635
2024-01-26 16:00:00,1.07652,1.07674,1.07621,1.07647,916
2024-01-26 16:15:00,1.07649,1.07709,1.07632,1.07694,3277
2024-01-26 16:30:00,1.07635,1.07681,1.07622,1.07656,2516
2024-01-26 16:45:00,1.07685,1.07701,1.07663,1.07681,1551
2024-01-26 17:00:00,1.07692,1.07695,1.0768,1.07683,2015
2024-01-26 17:15:00,1.07677,1.07709,1.07673,1.07678,1551
2024-01-26 17:30:00,1.07765,1.07765,1.07757,1.07762,2670
2024-01-26 17:45:00,1.07712,1.07753,1.07688,1.07722,186
2024-01-26 18:00:00,1.07723,1.07736,1.07696,1.07708,746
2024-01-26 18:15:00,1.07672,1.07701,1.07649,1.07689,2942
2024-01-26 18:30:00,1.07634,1.0767,1.07629,1.07665,2883
2024-01-26 18:45:00,1.07652,1.0767,1.07636,1.07667,3728
2024-01-26 19:00:00,1.0767,1.07698,1.0765,1.07668,2998
2024-01-26 19:15:00,1.07682,1.07701,1.07673,1.07676,1989
2024-01-26 19:30:00,1.07701,1.07725,1.07649,1.07689,2458
2024-01-26 19:45:00,1.07733,1.07744,1.07708,1.07738,199
2024-01-26 20:00:00,1.07732,1.07772,1.07723,1.07741,1132
2024-01-26 20:15:00,1.07733,1.07758,1.07717,1.07747,2428
2024-01-26 20:30:00,1.0777,1.07783,1.07747,1.07776,1913
2024-01-26 20:45:00,1.07728,1.07753,1.07704,1.07752,4568
2024-01-26 21:00:00,1.07771,1.07794,1.07771,1.07775,4745
2024-01-26 21:15:00,1.07789,1.07793,1.07775,1.07778,3438
2024-01-26 21:30:00,1.07804,1.0782,1.07785,1.07815,3358
2024-01-26 21:45:00,1.07851,1.07866,1.0782,1.07836,703
2024-01-26 22:00:00,1.07783,1.07789,1.0777,1.07774,2079
2024-01-26 22:15:00,1.07784,1.07796,1.07781,1.07795,1884
2024-01-26 22:30:00,1.07767,1.07783,1.0776,1.07765,3171
2024-01-26 22:45:00,1.07835,1.07838,1.07811,1.07824,1387
2024-01-26 23:00:00,1.07817,1.07819,1.07802,1.0781,190
2024-01-26 23:15:00,1.079,1.07905,1.0789,1.07899,3304
2024-01-26 23:30:00,1.07852,1.07858,1.07839,1.07848,600
2024-01-26 23:45:00,1.07856,1.07871,1.07823,1.07847,1892
2024-01-27 00:00:00,1.07838,1.0786,1.07834,1.07847,361
2024-01-27 00:15:00,1.07858,1.07867,1.07825,1.07848,480
2024-01-27 00:30:00,1.07832,1.07844,1.0783,1.07843,3491
2024-01-27 00:45:00,1.07818,1.07823,1.07799,1.07823,824
2024-01-27 01:00:00,1.07793,1.07804,1.07762,1.07767,153
2024-01-27 01:15:00,1.07765,1.07798,1.07733,1.07776,3839
2024-01-27 01:30:00,1.07728,1.07754,1.07699,1.07723,4548
2024-01-27 01:45:00,1.07688,1.07697,1.07671,1.07676,4961
2024-01-27 02:00:00,1.07694,1.07721,1.07688,1.07696,1991
2024-01-27 02:15:00,1.07703,1.07706,1.07686,1.077,169
2024-01-27 02:30:00,1.07706,1.07734,1.07694,1.07728,736
2024-01-27 02:45:00,1.07692,1.07735,1.07665,1.07683,1132
2024-01-27 03:00:00,1.07686,1.07707,1.07675,1.07707,1427
2024-01-27 03:15:00,1.07711,1.07736,1.07699,1.07708,1478
2024-01-27 03:30:00,1.07697,1.07727,1.07696,1.07711,2988
2024-01-27 03:45:00,1.07667,1.07693,1.07653,1.07683,4104
2024-01-27 04:00:00,1.0768,1.07702,1.07653,1.07668,1018
2024-01-27 04:15:00,1.07693,1.07693,1.07677,1.0769,768
2024-01-27 04:30:00,1.07695,1.07725,1.07668,1.07683,3953
2024-01-27 04:45:00,1.07706,1.07739,1.07693,1.07719,512
2024-01-27 05:00:00,1.07711,1.07737,1.07688,1.07703,1869
2024-01-27 05:15:00,1.07749,1.07797,1.07742,1.0778,4866
2024-01-27 05:30:00,1.07752,1.07753,1.07736,1.07749,2647
2024-01-27 05:45:00,1.0775,1.07776,1.07741,1.0776,4005
2024-01-27 06:00:00,1.07702,1.07708,1.07682,1.07704,4496
2024-01-27 06:15:00,1.07655,1.077,1.07647,1.07675,1373
2024-01-27 06:30:00,1.0767,1.07677,1.07662,1.07674,1831
2024-01-27 06:45:00,1.07693,1.07727,1.07645,1.07661,640
2024-01-27 07:00:00,1.07659,1.07677,1.07637,1.0765,1707
2024-01-27 07:15:00,1.07662,1.07683,1.07645,1.07647,1145
2024-01-27 07:30:00,1.07631,1.07656,1.07597,1.07654,1322
2024-01-27 07:45:00,1.07636,1.07643,1.07626,1.07629,1141
2024-01-27 08:00:00,1.07626,1.07642,1.07619,1.07636,1170
2024-01-27 08:15:00,1.07635,1.07636,1.07609,1.0762,3342
2024-01-27 08:30:00,1.0768,1.07713,1.07674,1.07691,4973
2024-01-27 08:45:00,1.07658,1.07696,1.07644,1.07668,4888
2024-01-27 09:00:00,1.07702,1.0772,1.07698,1.0771,287
2024-01-27 09:15:00,1.07671,1.07708,1.07631,1.0765,706
2024-01-27 09:30:00,1.07662,1.07665,1.07621,1.07644,1403
2024-01-27 09:45:00,1.07616,1.07635,1.076,1.07607,338
2024-01-27 10:00:00,1.0769,1.07719,1.07663,1.07665,647
2024-01-27 10:15:00,1.07661,1.07682,1.07657,1.07672,1763
2024-01-27 10:30:00,1.07687,1.07699,1.07682,1.07693,3424
2024-01-27 10:45:00,1.07691,1.07696,1.07666,1.07682,3321
2024-01-27 11:00:00,1.07642,1.07648,1.0763,1.07642,3327
2024-01-27 11:15:00,1.07694,1.07707,1.07679,1.07704,3062
2024-01-27 11:30:00,1.07741,1.07761,1.07736,1.07754,2561
2024-01-27 11:45:00,1.07724,1.07748,1.07686,1.07735,2608
2024-01-27 12:00:00,1.07753,1.07759,1.07734,1.07736,169
2024-01-27 12:15:00,1.07771,1.0779,1.07752,1.07756,1483
2024-01-27 12:30:00,1.07761,1.07772,1.07744,1.07747,1303
2024-01-27 12:45:00,1.07746,1.07775,1.07729,1.07749,2914
2024-01-27 13:00:00,1.07715,1.07753,1.07706,1.07747,930
2024-01-27 13:15:00,1.07738,1.07764,1.07691,1.07716,4472
2024-01-27 13:30:00,1.07691,1.07744,1.07672,1.07708,903
2024-01-27 13:45:00,1.07723,1.07765,1.07717,1.0773,2648
2024-01-27 14:00:00,1.07728,1.07748,1.07717,1.07735,3215
2024-01-27 14:15:00,1.07698,1.07719,1.07692,1.07709,1197
2024-01-27 14:30:00,1.07697,1.07734,1.07682,1.07686,1629
2024-01-27 14:45:00,1.07656,1.07671,1.07649,1.07657,2111
2024-01-27 15:00:00,1.07698,1.07708,1.07681,1.07692,2073
2024-01-27 15:15:00,1.07691,1.07732,1.07676,1.07721,4191
2024-01-27 15:30:00,1.07745,1.07753,1.07723,1.07725,3924
2024-01-27 15:45:00,1.07708,1.07734,1.077,1.07719,4190
2024-01-27 16:00:00,1.07747,1.0777,1.0772,1.07756,2297
2024-01-27 16:15:00,1.07755,1.07797,1.07743,1.07761,1733
2024-01-27 16:30:00,1.07805,1.07813,1.07793,1.07805,2318
2024-01-27 16:45:00,1.07817,1.07839,1.07776,1.07791,620
2024-01-27 17:00:00,1.07801,1.07815,1.07781,1.07788,2439
2024-01-27 17:15:00,1.07796,1.0781,1.07767,1.07783,2609
2024-01-27 17:30:00,1.07787,1.07788,1.0777,1.07776,1268
2024-01-27 17:45:00,1.0781,1.07842,1.07777,1.0779,3759
2024-01-27 18:00:00,1.07841,1.0788,1.0784,1.07854,2362
2024-01-27 18:15:00,1.07903,1.07914,1.07889,1.07898,2276
2024-01-27 18:30:00,1.07865,1.07904,1.07864,1.07897,2269
2024-01-27 18:45:00,1.07928,1.07944,1.07923,1.07923,3503
2024-01-27 19:00:00,1.07871,1.07882,1.07848,1.07853,557
2024-01-27 19:15:00,1.07843,1.07848,1.07816,1.07825,954
2024-01-27 19:30:00,1.07834,1.07863,1.07815,1.07858,1099
2024-01-27 19:45:00,1.07871,1.07871,1.07852,1.07857,1085
2024-01-27 20:00:00,1.07887,1.07908,1.07855,1.07896,4662
2024-01-27 20:15:00,1.07888,1.07896,1.07854,1.07879,2388
2024-01-27 20:30:00,1.07887,1.07896,1.07853,1.07866,3873
2024-01-27 20:45:00,1.07835,1.0787,1.07822,1.07841,498
2024-01-27 21:00:00,1.07887,1.07911,1.07858,1.07905,307
2024-01-27 21:15:00,1.07929,1.07944,1.07916,1.0793,1309
2024-01-27 21:30:00,1.07986,1.08002,1.07956,1.07974,3379
2024-01-27 21:45:00,1.07977,1.07991,1.07968,1.07969,2382
2024-01-27 22:00:00,1.07958,1.07981,1.07933,1.07969,3025
2024-01-27 22:15:00,1.07978,1.08006,1.07973,1.07981,3110
2024-01-27 22:30:00,1.07971,1.07987,1.07963,1.07967,1345
2024-01-27 22:45:00,1.07969,1.07971,1.07953,1.07954,1626
2024-01-27 23:00:00,1.07965,1.07985,1.07955,1.07962,316
2024-01-27 23:15:00,1.07947,1.07954,1.0792,1.07944,1882
2024-01-27 23:30:00,1.07915,1.07942,1.07911,1.07924,1447
2024-01-27 23:45:00,1.07913,1.07927,1.07906,1.07921,2975
